Label,Tweets
1,I really appreciate the maine right now haha 
0,"@Tricia_PsGuard @FakeCedric yeah I don't want to get you sick hun, I got Tricia sick already "
0,"hanging with dom, isaac, and javier. javier leaves tomorrow. "
1,Welcome to my new followers. Welcome to this mad mad world of twittersphere. I'm honored to be followed by such a huge number 
1,Pretalk.net Please register and talk if you own a Palm Pre!!  Enjoy 
1,@iceis22 hahah ohh it's alright =P gooood afternooon to you as weelll 
1,@shaundiviney  Maybe one from Oasis 
1,Last lesson and a good supper before I get home and finish my photos. A video awaits. 
1,@mumu_am Well it must be true you know.  It is my Horoscope.  
1,"@Marvalass ..you may have an obama pic snapped on, but you're not foolin' me  melanie.  You are as cute as a button. I saw ya! "
1,and for this 3 guys who buy this http://go2-url.com/anarid let twitter kno'w how money you made  good luck all who need free life!
0,somebody stop me.... I can't. stop. spending $$$$ 
0,@FollowJocelyn sorry it fell off  you can try duct tape like she suggested or bandaids...
1,@itamarw #momoTLV is always good  IVA will have a special price for  #momoTLV guests..
1,@whataboutherman im working on it.. 
1,What happened to Go Team Carlisle ?    Everybody follow @peterfacinelli 
1,I wish you were happy mrf 
1,Considering taking part in #followfriday tomorrow ... hmm ... haha 
1,not a dang thing. I am so bored  LOL Nikki  
0,@carroll777 hope you two get well soon 
0,"@BreeDarling  Woof, woof....woof arf woof ork woof Mucinex.  -that was &quot;bark&quot; for  I'm sorry baby I hope you feel better after the Mucinex"
1,@Snowgirl1972 @captain_doodle he got a bad head from too much fish but he's ok now 
0,I should have lost a tonne but NO my weight is like 53.4kg and i'm only 158cm tall  - http://tweet.sg
0,It sucks when the lights are off and I am using the laptop!Every thing is drak and they keep scaring me  coz they can see me and I don't!
0,Back at LHR trying to get the packing cube full of chargers I left on the plane this morning. 
0,"Nutella?: Suddenly had a realization that there's a jar downstairs, and now I want to grab a spoon and splurge.   Edit:  http://is.gd/KMyU"
0,Day 5 of not smoking... just put a patch on and feel like I've had 20 at once 
0,oh...  i wont be here... u hving a party??
1,@Victoria_Sassi hy victiria please follow me too 
0,"Has a busy day tomorrow, but can't get to sleep "
0,Hardest job to quit ever 
0,Also &quot;Holy Lance&quot; sounds like &quot;Holy Glans&quot;. Am I perverted? 
1,@mickael you play pro poker? 
0,@corewarrior aaaah no! no! no! no! damn! damn! #$@! ok I am better now 
0,@sara3isenough maybe thrush?  That's the time I recall latch pain. Sorry for your bewbie 
1,"@ste_routledge Saw that on Amazon - looks amazing, but bloody expensive! "
1,@MrInfamy Lol I know. You better!!!! ok j/k 
1,@robbieg8s But he was much cuter than the clash.  They dug out their best looking bloke for the night.
1,i am so boy crazy right now don't know why though ahhaha 
0,I'm really not good enough for anything 
1,@city_realist ÃÂ¿Ãâ¬ÃÂ¸Ãâ¡ÃÂµÃÂ¼ ÃÂ¸ÃÂ¼ÃÂµÃÂ½ÃÂ½ÃÂ¾ Ã? Ãâ¦ÃÂµÃËÃâÃÂµÃÂ³ÃÂ¾ÃÂ¼ #pushkin 
0,Crap I forgot that since I did a clean restore I lost my emoji!!! 
0, cant go uptown. sucks was rlly lookin forward to it.
1,Crystals birthday dinner!!! I made her a twilight cake!!! She loved it. We bought her a coach purse. She doesn't know yet. Haha!!! 
0,"i want someone to watch donnie darko with me and have a little drink. sleeeepovers like i used to   i miss being , like, 15"
0,Back from school after a shit day... So much for friends eh? 
0,met a cute guy from san fransico who is leaving tomorrow  why do the cute ones never have extended stays
1,G morning All -- What a beautiful day out..  I am starting to get excited because tomorrow we are scheduled to sample wedding cake 
1,"@tehbus will eagerly read your review! also, if you haven't been there already, i invite you to #lahore: http://bit.ly/14DrWJ. say when "
0,has a tummy ache - great 
0,Sent Jadon inside....he is having a major temper tanturm.       because I wouldn't let him hit my laptop.
0,@markhardy1974 Me too  #itm
1,@mward6489 @jamiegoil @MissKibbles g'nite my precious faeries  love u allll
1,shoppping spreee $ in chicago $ finally; i havent been on a spreee in a whileee 
1,@idafrances Sarah Vowell? If your dad likes humor with his history 
0,Currently watching &quot;Roommates&quot;. I miss the NYC!!! 
0,"If any of you are going to the Gothic Charm School book release party tonight, have fun for me! I don't get to go. "
0,ugh bed time 
0,Going through hair and make-up as we speak. Sooooooooooo tired! I miss my doggies 
0,"maths exam tomorrow, and im feeling so awful and unable to concentrate "
0,"My head, it hurts "
1,"@duchess_rebecca you perv. you nasty, nasty perv. "
0,i thought bumping into an old friend tonite really helped my headspace. Until i got home and it all got f*cked up again 
1,"@liquilife Yeah, except for those Jack in the Box Taco Nachos. That's a good way to ruin your day before it gets started. TRUST ME. "
1,theme for youtube account is : Buttered popcorn 
0,Hate sunday nights   need more time for weekends !!
1,if we were a movie you'd be the right guy and i'd be the best friend that you fall in love with 
1,has her wonderful Cookie back! 
0,Cheyenne and karlee just left  but ill prolly c thrm again b4 summers over
0,Wishing a sunny day! NO WAY 
1,"so, wrote a lot of tweets now  i think im gonna watch the videos of yesterday  hoedown throwdown "
1,@theblckgrl i lived in chesapeake for a year before i moved to KY 
0,I miss the days when i had @caitlynnn in my life 
0,"damn it but am broke on my birthday,so am not doing a damn thing,not even for a birthday cake "
0,I'm getting your emails... you ain't getting mine 
1,"@eclecticwriter That sounds like a really interesting book on Churchill, I will put that on my list, thank you "
0,"@MaggiePlusPlus will do, catch you on the next one. Looks like indy code camp reg is closed. "
0,@ThePatient94 preeeety much. i'm heaps cut dude. NO GREEN DAY 
0,"Kinda sad today...Brother-in-law (Rob) lost his mum today...my heart goes out to him! Loss is sooo hard, glad he was able to say goodbye "
1,"@hellobrowneyes haha, the porch and the rocking chair part is nice... the Brazil nuts part = not so glam "
0,"@BroccoliTofu actually thats a long story, which moral is: never get too involved w/ an over-the-internet friend  helped a lot anyway"
0,I'm slowly coming to the conclusion that work is for suckers...  But my bank balance says that i need to be a sucker 
1,@shaggylive i'll stick to my korean cars 
0,did not find Taste of Charlotte or the ride on the lightrail to be the enjoyable experience she expected. 
0,hmmm...  sour patch kids gone and still want more candy...  always.   #squarespace
1,See yo Twitters!!! Bye 
0,Fun day at the lake with Lor and Claire!! What fun! I hope some people get a little happier though 
1,Bubble bath! Yay. Just what i need 
1,Kurt Moody packed the #Citrix booth at #teched. It also helps when Microsoft serves alcohol   http://twitpic.com/50s3i
1,Follow Friday @cartwright118 
0,@purpleface totally get that! some of my silly photos are popular :\ like i don't know er well my blurry ones 
0,@xemmiejane i know; especially when they remind you of the memories 
1,"@joshlopezphoto i do!! thursday at the middle east upstairs, 8pm! if you can't make it i'm in town until Monday morning. "
0,"@piginthepoke anyone remember callard and bowser butterscotch, don't think you can get them anymore "
1,@LAmale Agree with you completely. 
1,"Watched He's Just Not That Into You and Slumdog Millionaire. Enjoyed both, the latter more though. "
1,"New Blog Post: &quot;Seasonal Journey&quot;, Small Plein Air Painting and Reflection, From my own backyard  http://bit.ly/i6wBF"
1,@iMonic Heheh. :] I love let me be an answer. 
0,Got the apartment! Just don't have any money to pay for it with. 
0,"At work. This is probably my last week here. If not, next Saturday will be "
0,@promoprincess72 we are sooooo beefin!!!! you treat me like a stepchild!  
1,http://tinyurl.com/ck3ska    can yall see this? lemmme kno if it works! 
1,@Bright_Sorcerer Chuckle.  The lack of personal responsibility is sometimes amazing... everyone likes to see themselves as victims. 
1,@Jax1204 I fell in love with Urban Fantasy 15 years ago before it was cool.  so I will totally check out your blog too.
1,is now watching &quot;The Parfume&quot; 
0,"@nelsonmaud me either, gotta work "
1,"Queezy and a little on the down side, but I'm going to go and play board/card games. Yay. "
0,"@OrganicSister @CrunchyGoddess Pill bugs can eat very small &amp; tender shoots &amp; seedlings, and they've devoured my baby lettuces. "
0,"@amieewhitney hey! i\ve been w my freind all day, shes going home to sweden today  so i wanted to spend some time w her"
0,now i know why i dont like taco bell 
0,one tree hill has tha best story line. tonights episode was so sad 
0,@caitlin_95 devo u just dont get it right 
1,@Richard_Gable  Not going to eat one for breakfast then 
0,"Just driven past a race team base, and it had a &quot;space available&quot; sign on it... "
1,@nettehassel I can guess only one thing. After all we are human  
0,"I'd rather stay awake, and stop dreamin...   "
0,@TheRyanHallWay Was at the Apple store today and I didn't see you 
0,OMG only 6 days holidays  I have to learn but i donÃÂ´t want haha xD /// FOLLOW ME PLZ
0,ok....another busy day has begun 
0,I wish I could watch the #worldcup 
1,amazon.com has 30 second previews 
1,@barryfinlayson over to Download festival for 5 days  can't wait xx
1,anyone needs some exterior well-priced headshots? 
1,"@fallagain Impressive lah you, 12 donuts...one bite of each flavour?   "
1,"@JunkExtreme hey  i got a sub domain hosted by someone. it's actually really easier then i thought. lol, keep inspiring me "
1,@Mukoja do you use Facebook Mr. 
0,@Princena Not on campus 
1,Finished my program! 
1,@topark91 thank you baby 
0,"clouds  i dont like couds, you cant see the sun when its cloudy. i like the sun"
1,@a3brina You always laugh at my misfortune.  You're lucky you're pregnant or...BOOM POW!
1,@Monika717 hey there. happy weekend 
1,"@iamericaleigh Happy 21st (early)! I will be 30 in Jan, getting so old I barely remember turning 21 lol "
0,@JennAltheimer I'm so glad we can relate! haha. I just saw this...I still don't know everythig about twitter 
0,Photo: novusnovendo: EYECANDY + LIVE = like a STRIPCLUB! only he keeps his clothes on  BUT he can take them... http://tumblr.com/x2k1wga72
1,@Jason25329 Haha.. you like cookies. They are yummmmm 
0,@Crichton_Kicks not properly yet 
1,waking up to a beautiful morning the only down was i was having a great dream bagh! Well i get to work all day YAY  
0,@graciegirla23 nope sorry i don't have a youtube account yet! 
1,"@thedailysurvey top 3 votes: Back In Time, Shattered and Please Don't Stop The Rain.. thanks! "
0,@_ErinSilver That hurted  joking lol Miss Erin Silver
1,i have tickets to the NBA finals games in orlando and they are currently selling for $600 a ticket...i love bein a season ticket holder 
1,I love the rain.. it gets me in the mood 
0,Gonna get my hair washed n blown at noon for 2 castings. Hope they won't stop loving me cos my hair is short. 
0,@jake74 but the problem is that if you're too skinny like me! no companies make a tight fitting tee!  i've been looking around for years!!
0,damn its hot out 
0,@buttaflygirl03 Me too! I don't want to be unemployed again.  This was a rough 6 months!
1,@Enamoredsoul  When is that exam coming up? Hve u scheduled it! Thinking of taking a trip maybe 
1,taking time to edit things that r not nessary 
0,"@OKC_Casey no, doctor told me to cut it out because of all my indigestion  and I quote &quot;Eat bland foods&quot;."
1,@datadirt how about linking to the actual shop page instead of your url shortener? this is actually a PITA. scnr 
0,hmmm .... jeez ur annoying 
1,@NYCWrite Another great one 
1,@snobscrilla oh and when can we expect heatbreak scorsese ? 
1,@nhimlongxanh cÃ¯Â¿Â½i nÃ¯Â¿Â½y c?ng khÃ¯Â¿Â½ hay nh? 
1,@MRCISCOADLER I can't wait either!! Omggg  
0,bout 2 hit the ZZzzz! hate life . eat mcdonals . sleep . thats my life . dosent it sound wonderful?...  anyway bye Twit Bugs!!!&lt;3-Devonna
0,@drummerg217 yeah i hate morning classess  but like time to do stuff at night
1,Watching Boys Over Flowers online 
1,@skanwar Got your text! I've been before  Thanks for offering them to me though 
1,"Off to finally start Highland Scandal, goodnight! "
0,@thatfamousguy  I missed the ending credits (your highschool photo) because I had too pee so friggin bad! lmao  the movie was GREAT!!
0,got hit on the head by a volley ball today 
1,@rschambers Good deal. Poor girl wasn't quite big enough for that 
0,"done getting sun for the day...might so wash my car, its been months "
0,at work till 6:30 
0,Well I feel like vomiting. And it's from being so damn nervous. I don't want to hurt anyone  I just want everyone to be happy..can't do it
0,@1m_a_dork awww hope everythings okay 
0,Omfg! Worst stomache pains in the WORLD!! 
0,"it totally NOT good to be on the phone 'til 5 o'clock in the morning, @SlovesG i rly love you, but I'm feelin sooo ill now "
0,is home tired but i have homework so no bed time tonight 
1,"awwh, I'm turning into a Carmelo girl again!! (not that I even quit liking him)   "
1,Apple has notified me they have SHIPPED my 3GS 
1,"Listening to Lucy in sky with diamonds. Gonna make my trip like across the universe, babe would love that "
1,i hope i get that call tonite... 
1,"@StarletChance  In the words  of Depeche Mode, I feel love!  thanx.  Lauren is doing a prettty good job of cheering me up.  "
1,has a super sore throat owieeesss but has finished work 
1,@jubean Thank yooou. 
0,25% of men in SA admit to rape. I think I'm going to be ill.  http://www.guardian.co.uk/world/2009/jun/17/south-africa-rape-survey
0,"@katithompson I'm not sure really, I hate ranking albums  but it's a bit of a departure from some other stuff. I love it regardless."
0,@LexaShmexa Ouch! Again? 
1,"@CooperHawkes Odd, in Charmed she always looked 'excited'.. must have just been a cold set "
0,Still no cable!  got nothing to do now..oh well..  I'm off to bed.. Haha!!
0,Damn it! I took a nap that lasted like 3 hours longer than I planned on... now I'll never fall asleep later! 
1,@majidrazvi &quot;I don't want to hurt your feelingsI thought you should know you write like your FUCKING twelve on FACEBOOK&quot; 
0,@mvcanales I've had very little sleep too! And I have to work all night. 
0,all me kimo and shatter r missing is our @bethbrittbrand 
1,@markbaars Morning sir ! Thanks for the input ! 
1,Going to take a birthday nap. 
1,Download Backseat Goodbye's latest album for FREE!  http://freecd.backseatgoodbye.com/
1,Little red corvette Baby youre much 2 fast Little red corvette U need a love thats gonna last  Gotta love this song 
1,@PerezHilton LOLOL. agreeded. go diversity i say 
0,with my fatty cousin having dinner right now! he's a meanie cause he ate all of my food. 
0,@Marinaisgo Oh my god that's fucked up.  I am so so sorry.  
0,"@AlyssaNoelleD I wish I could, but it's 11pm and it costs a LOAD to call from England "
0,I can't sleep I'm not feeling well  I hope I'm not getting sick #fb
0,"Going home... Finish'd all my work &amp; Ã¢â¬Â¦ÃÂ½ staff is going to Michigan without me  imma miss em BUT, I got the whole week OFF!!! Niceeeee..."
0,Don't like the twitterfon update. Makes it look like I got a lot of @ to  me and I didn't 
1,Thank you for the bbm...your secret is safe w/ me  ....simple.
0,kinda burnt my thumb while BBQing....not good... 
1,@LucieLKS thanks 
0,One episode of Friends and than sleep. Need to be up at 6 AM  Ã®?Å½Ã®âÂ¼
1,"@marksmithers lols! ones eyes bleeding sounded pretty bad alright, then mentioning code.. that sounds bad enough to me as is! good luck "
1,"What's the thing with Sims 3?  Tell &amp; follow me, you won't reagret it! ;D"
0,@QandQ I have never had a partner.  
0,@whatyoudeserve ahhhhh what the hell! i hate you for that 
0,"@tglamontini21  i have to work, where are you swimmingat?"
0,@tristansmom103 LOL too funny- actually when I looked at the pictures side by side it is true 
0, looking at an code for errors. there's 5 and I can't find any of them. omg shootme
0,This is hilarious!!! Poor Marlin!!!  http://twitpic.com/6r2v6
1,@Jean_Wennlund ah. Question answered 
1,"P.S. Good morning, you beautiful tweeties, you   It's totes gorgeous outside. Let the sunshine in! xoxo"
0,@creativlyfierce lol yeah. They aint f-ing wit Ye! And he been crazy since his mamam passed  he's edgy!
0,@dexus wait... A sub isn't cookie dough?! That broke my heart!! 
0,I dont want Monday to come 
1,@nest4u But how do you see the market  - damn I'm only $23 http://tweetvalue.com/
0,missing the old me 
0,Leaving the sunshine of Chicago for the rain in Portland 
0,oh no it cant be monday already 
1,is so proud of her sisters. now getting ready for semi! yay for ZTA 
0,back to kindergarten and bad coffee 
1,@brand_nu They are amazing artists... Ive seen them live a couple of times...  itunes here I come 
1,@RhyleeRichards You are folliwng me now? My life is over the sexiest Richards girls love me 
1,@RatedGRomance You're most welcome.   Have fun!
1,"Thanks for all the messages, I love you all "
0,"i wish i couldnt read, cause now im worried.  attempting to go to sleep, hopfully there isnt bad news when i wake up. =/"
0,@AprilMayy You're leaving me alone in our apartment all summer 
1,"@pickleshy legit. Ã¤Â¸â¬Ã¥Â¸â Ã©Â£Å½Ã©Â¡Âº (~smooth sailing, have a safe trip) "
1,cieee @Cronatic potong rambuuuut! 
0,@varumu I envy you - its cloudy and rainy here today - no beach 
1,@jrgibson1 LOL we're watching the same thing again 
1,@nathaliehere hope so too. Just reply to lots of rooms! Then eventually someone'll pick you 
0,I have a scar on my face and ive never noticed it before  where did it come frommmm
0,what does it mean when i dream of auditioning for shirley mclaine by singing All Of Me acappella and she rips me to shreds! 
1,@YousifMind  me to 
1,@Fallen_Reason Probably am because I have moar experience.  
0,I spent $15 on food at the night market and then some cute guy bought the sunglasses that I wanted just to make me mad  fun night overall.
0,But who's mariana?? I thought I was ur #1  j/k lol
1,@ellencg YAY  Congrats!   This seems to have been a pretty good day for everyone  
0,is almost finished work for the day but its just started raining 
1,"@InternetPopular Ah &lt;3 Thank you dear!  Watch when my photo blog goes up for the NJ newspaper, it's going to be INSANE!"
1,@fabuloustoccara I agree with you on that one...gotta love him 
1,"The bay bridge run was sooooo much fun! Had technical difficulties with Hermes, but will sync my run on facebook soon "
0,"Switched from E17 to GNOME after a couple of months &amp; less than a couple of hours, I'm missing E17 like crazy!! Not liking GNOME at all!! "
0,then i stepped on it and broke it  dw i will fix it
1,@theendeavour yes - the irony hasn't escaped me  No sign of Gabe succombing yet?
0,@a_kirk Yup. Far too hot in this room. 
1,@pdot Miss you too!  End of August or beginning or September right on time for my bday celebrations!!!
0,@JessSuwandi @Angela_aA yeahh! 
0,Sending out much lovage to anyone doing the law exam tomorrow - I know your pain!!! 
0,missed out on the festivities with @riphulq @MissSunderst00d and @fancyunheard.... i got 99 problems and a guy is one 
1,"@utjenn Sorry dude, has to be diet for me.  It has the same desired effect.  "
0,@AngeliqueBates U NOT FOLLOWIN ME 
1,@ddlovato http://twitpic.com/6np19 - we cant wait 
1,Night night time.. 
0,I love A Walk To Remember it always makes me cry  be strong maria be strong
1,@djbabyyu are you serious  - its that heavy huh? oooooh i cant wait and imma blog it too 
0,@CSquieri414 how come I was the last one you listed on the last of 3 post?  am loosing popularity within you? is it the metrolink thing? 
1,going to look at apartments w/ the boyfriend!! 
0,im really excited to see my daddy..he's in work for a week..and he's now coming home!yehey! i miss daddy! 
1,new divide tonite. who's waiting with me? 
0,@shaunmichaelb oh.... our summer break's almost over 
1,@chelsea_craze thanx for the hint. didn`t know it before but i like it 
0,"@ktoint83 me too, they just seem so young for such a life changing decision "
0,"@jasonridge1 reality tv shows are bad  they are....okay, so the amazing race is good. but, rock of love, i love money, etc. those are BAD"
1,Wishing I was outside in the sun 
0,Over steeped tea is a travesty I tell you!  New bag... *grumbles*
1,@MrDashiff you will. We all will 
1,@LAmale you just can make me laugh 
0,@sonandk02 Sorry about the bat. 
1,Mental State :  HEALTHY! 
1,@tabfam Best Tweet Ever. 
0,sipping on mint tea.. feeling like i'm comin down with something 
0,Just burned my tongue sippin' on green tea 
0,is not feeling that well; not feeling that well at all... 
0,"Craving subway so bad right now. Mum left without me, "
0,@yaxenduff I wanted to! But opted for going in the morning later. 
1,"having dinner at the keg (fave!), cup cakes for the step mama's bday and then going to see the hangover "
0,Soonercon is packing up to go  Im sad but then again I am so tired...Too long of a weekend.
1,Number 999. My next tweet must be something really special. 
0, hey u guys r on....im going to canada today...for an unhappy reason...
0,"nearly finished c4, and i'm out tomorrow "
0,"I have not had any tea tonight. This is a TRAVESTY. But I'm afraid if I make a pot now, I'll be up until 11:30 again. "
1,@akojen ah....got my dramas in a twist...hang on  *blushes*
0,"@xDorianGrayx hey man! let me know how your first day went, phone's finally died for the last time. rained at rockness, and it drowned "
1,Ha ha ha!! The Nightmare on Elm street is hillarious!! 
1,@McFLYFan_katiei. Hi. thank you for be my follower =] . you like Dougie? He is Beautiful..   the tone no me answers back
1,Going to Wolverine tonight 
0,Rocking my baby girl. She's not feeling too good. 
1,"@ShizumaTaka ah i see  for you it's early in this time, i've got afternoon again! *lol*"
1,"out in tha summer sun, having fun... nej, pluggar, men Ã¯Â¿Â½ndÃ¯Â¿Â½  &lt;3&lt;3 SOMMAREN e sÃ¯Â¿Â½Ã¯Â¿Â½Ã¯Â¿Â½ hÃ¯Â¿Â½r, luv it &lt;3&lt;3&lt;3&lt;3&lt;3&lt;&lt;3&lt;3&lt;3&lt;3&lt;3&lt;3"
1,I need a coffee  hahaha
0,I miss home so much 
1,@willflowers Full restore foO!  Yous got them as well? Cheater :p haha jk jk
0,Hoping that just a single #squarespace might get me another iPhone. I need a 3G to test against !! Tired of sacrificing my personal phone 
1,@osplanner why not...he has enough tenure 
0,Is online banking supposed to be closed on a Sunday? The last thing I need is for my tuition check to bounce because I can't transfer. 
1,Join My Exclusive Marketing Group @mark33  http://tr.im/khLq
0,@dastsp Suuuper lame!  Hopefully you get to come back soon.. Haha
0,@c0pperboom Did you notice the glasses in the bag photo. Our guy is getting older 
0,"@justinmccall only til Monday  its not a pleasure trip, am going to family funeral. @darwinshome"
1,@Casey_Rose_xoxo Be honest about what makes you happy and figure out if those qualities are possessed by people you let into your life. 
1,@HeatherWilson No. That was what came up when I clicked &quot;paste.&quot; 
0,Ice baths hurt. 
1,At the office; had a great weekend 
1,"Last rest day from running was May 21st. Don't feel like I need one, but think I'll take one anyway. May change my mind later of course "
1,@beamadelica ha! great stuff!  i use a few of those already ;) thanks! Flight Control tips : http://tinyurl.com/o9dwbf
0,im so happy that I came here to watch the mets suck  
0,I am so tired of this shit i swear i can't do this anymore if this is what is gonna happen everyone is pissing me off   -FFTL6661-
0,I'm paying my respects to mini. RIP Kitty meow meow 
0,"It was a really good book, but it was so sad!!! "
0,@AnnReyWil he's not allowed out anymore... 
1,"@LittleLee i don't really have a favourite, i have favouriteS  i'm soo not a meanie! "
0,"@DontEverThink I actually found out who won about a month ago lol, possibly more than that actually... accidentally "
0,Kinda missing  no matter how pathetic
0,"@Hattifur BLIMEY...i've lost my capability of writing properly.waering instead of wearing; heals instead of heels,back 2 elementaryschool "
1,Just back from the gym now relaxing in the sun 
1,@hellorachael Ohhhhhhhhhh It's not here 
0,Friday night... And I'm not doing anything!!  But I might go have some tacos at the lunch truck in Pasadena .... Just maybe. 
1,@SaucyChp ooo cool I am going to have a look to see if the show has been put up 
1,"@imhotshyt i can tell ! you're constantly taking pictures whenever you're there, haha. &amp; you should kidnap me if i can't come to the city "
0,is going to sleep in her little bed for the last time. oh i love you flat 8 room 4 
0,@harleymac1 At the rate my 14 yo is going it'll be a not-so-minor miracle if she makes it past 16 without getting pregnant. 
1,the wallpaper on my phone is the cover of the mini-mag  :&quot;&gt; 
1,cant sleep again tonight. hopefully my doctor(my 'dealer' u could say) will b nice 2mro. 
0,"Indoors - Sadly. Managed a run earlier, right calf cramped "
1,"@heritagesoftail I will, thanks. "
0,"it's bad weatehr again  and even my borsalino doesn't make me warm enough to wear my jeans shorts, and i was so looking forward to them"
0,@shanedawson ur not the only one 
1,oh yay.. pics back  n Rove is on next  
0,Latex workshop about to begin. Motivation tends to zero... would rather hang out in the sun. Meh. 
0,Don't wanna get ready for work! UGH!!! 
0,@MissVannette o...well when you coming back? I wanted another day off myself 
0,@DUccKeY i'm sorry 
0,Well they've canceled the opening ceremony! At least common sense has prevailed but thanks a lot stupid bloody weather!! 
1,As I said...  a musical mood  Doing things I have to do... bwweeekk.. where's my sugar? Ã¢â¢Â« http://blip.fm/~7hdjr
1,@shazzeth wasn't me! I'm more likely to be on a bike! .. and thats what im about to hop on! mw keep both hands onthe wheel except when .. 
1,Is sooo happy @carly_hall got twitter 
1,i voted for diversity and they one 
0,where's my healthier place for my heart gone? 
1,@InTheDark33 hey hun nice try 
1,@rosesfalling Q1 was what's your fave video  #MCRchat
1,"@anoela1336 @Marieblue17 *hug* goodnight, tweet tomorrow, hey! ill post pictures of the lake when i go for my walk  see ya later"
1,"#95 &quot;Carpe diem. Seize the day, boys. Make your lives extraordinary.&quot; - Robin Williams as John Keating in Dead Poets Society, 1989 "
1,@sarisaristoreph http://twitpic.com/4j5dy - he looks devilish nga!!   caption:  don't mess with the dawg
1,In bed with Kate  nothin better!
0,"@ann_campa ah, me enoje pq no me twittereas "
1,man isn't it fun to watch food being tortured!  http://tinyurl.com/cjo4oa so cool!
1,goood afternoon ppl.. just woke up..  *up side of not having a  job* *weeeeeeeeweeeeew*
0,"@DonnieWahlberg Donnie, we really need some of your inspiration right now! PLEASE! A lot of us are trying not to be bummed, still are. "
1,you know what is absolutly adorable? a 9 month old chewing on a string bean. 
0,"@Kirsty_H_99 Tissues are mandatory, I'm told. Unfortunately book doesn't come with them. Sorry "
0,"@graphiclunarkid Yeah, I logged onto Twitter to tell you that but got distracted by a phonecall. "
0,I'm busy in Kokomo being stood up for an appt. 
1,We are half way through the YEAR!!!  Time sure flies when you're having fun  www.gracebeautymaui.com
1,"hey people!     this time, i wont be on in forever!!!!! ttyl!!  "
0,headed to freakin crave cause my favorite bartender was not @ tempo 
0,@MzAmazing87 I know  well...there's Dreamland...I hope Chris whoops Brandons' ass...I don't like him..
0,I just hope that susan boyle will get better soon! the poor girl  so fragile she is
0,@jvanacoro I wish we could! Chris can't take off work cause of Disney soon!  unless you have a Sunday night show!
0,"@shadeTM should have read my twitter earlier, we're back at work now! "
0,"@rlanthony hell, I am awake and have things to do. Besides, Skylar stole my spot already "
0,@DonnieWahlberg - Where r u? Im sad. I need a hug... 
1,is lucky to be loved by so many people 
1,@PercythePigeon Thanks for that 
1,I've used @surpass Hosting since freshman year! 
1,@khasidyjonas i read ur tweets! 
0,@BMolko  I meant light of course  sorry
1,on a tram. Start of a quite long and exciting journey. 
1,"@dreese Awesome! I've been a mozy user since day 1 of the mac beta, so it's great to see how far it has come (and will keep going!) "
0,"@renu19 yeah. Was planng for Whistler - beautiful place, but need sme more days for it. Maybe next time  #vancouver"
1,"@mallverine  .. quite easy though .. just one of those days. il be ok, thanks hun"
0,Oww pulled a leg muscle walking 
0,just got $1000 and then 'lost' it a few hours later 
0,Today was not as good as yesterday. I think it was because Perez Hilton was not punched in the face 
1,SHAKE AND BAKE. 
0,"i want to dye my hair, but then knowing me it'll go wrong and my hair won't go back to the way it is "
0,i'm having trouble getting out of bed.... i'm so tired  hopefully i don't miss the bus.
0,What the hell? The current trending topics are pretty much all weird and crap. Why couldn't #barakatday trend? 
1,@camilozeta I meant that  wonderful! 
0,Too much things and worries are keeping me awake. Can't deal with all of that at the same time. 
0,pool party??? not sure yet... mom where r u????? i need my clothes now!!!! or thy r gonna leave me 
1,"@Emmortal no problem, you are fully embracing what twitter is all about, and i fully applaud you for that "
1,#Follow Friday  tweeps  @BarackBorat @RegularRon @travisfitzwater @SeanMalarkey @tspath @dmattpreston @genejm29 @wbaustin @purist1
0,back from the party couldnt stay  gotta go to camp in the a.m.
1,Gorgeous day to be out for a walk though... 
0,I just woke up and realized it was @shampoocell's hoodie behind me and not him... I then made this face: 
0,@viva_la_LiNHx haha kewl. I cannt believ im not doing anything this summerr 
0,@annyo84 oh nooo! He's not playing on the summer tour!? 
1,Lemon tart turned out amazing! Such a lazy birthday  couldn't have asked for anything more
1,Goodnight/morning 
0,I'm so freaking sleepy. 
0,@nallonielane I feel kind of left out. So much is going on and I'm just sitting on my ass bored all of the time. I need money for things. 
0,"@tashadhanraj Yeah, they say it's 'compulsory' but you try getting a job with GCSEs, they laugh in your face "
0,I can't belive that was the last show ever  ly tgp! I recorded heaps =]
1,Omg. Watching 8 out of ten cats. I missed these guys.  my boys!! Xoxo
1,@michellebranch That man rocks my world! Enjoy 
0,going to sleep soon. im gonna cry tomorrow.  im going to miss ALL of you. come to our reunion that no one knows of thats on 2012
1,...back from vacationionion 
0,@katfishh i concur 
0,i need my friends 
0,"@cardhousedream i love that song, it's so sad though "
1,going to another movie and dinner...undecided between applebees and cicis 
0,http://twitpic.com/4x0tk - I miss those little brown eyes 
0,"&lt;3broken, just on myspace. @thereallfo isnt coming to vegas or anywhere close. im gonna cry me a river now.  no fair!"
1,@Mpieters good luck on that one  my experience is that you're darn lucky to even have on that takes control of the kitchen
0,Missing my man already 
1,I have an entrance at the siegelhein in a few minuts. 
1,loves commenting about the big brother contestants with suzanne and emma 
0,No Doubt's sold out. 
0,How cool I hadnt heard of this.  I was hurt when I saw you had a girlfriend lol   (jraquino live &gt; http://ustre.am/3mMU)
0,@traceecyruss your a meanie  no hug for you!
